individu,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57
59,-0.10536651834689745,-0.23325413840403372,-0.5240380171505279,0.4013149116169651,0.08127909045655834,0.1899951698873894,0.3784002030934943,-0.04870960771117984,-0.06174252266918098,0.12028854883600161,0.17055724793019836,-0.20842769367241418,0.3985148759478244,0.03929060797823923,-0.2521791100872267,0.6697189816745609,0.22839061810316283,-0.09363721584407982,-0.09178217896405483,-0.05956023889806348,-0.5578396158403048,0.07573936946702443,0.007772879191324691,-0.04527368516991435,0.11436777616881659,0.08068459575576399,-0.3234143924338647,-0.13272762640752678,-0.02928399600025527,0.08275431397989326,-0.2574763735421204,-0.2662642172276951,-0.14569250258526875,0.04150085184854486,-0.09321756363601487,-0.32166197556358567,0.027583973430983587,-0.0206587684184414,-0.047197168360590847,-0.010879483087298919,-0.09525741132815513,0.0682569121264192,-0.07843299360862928,0.031474105372335755,-0.13744335400504698,0.04282334351642954,-0.09221383935598176,0.020258268792005513,-0.06977114126281699,0.001398139610634506,0.002280585576745873,-0.002026781127596953,-0.009282692868479357,0.0027798642581782517,-0.0007379835197526565,-0.9382724045038235,0.023060957746386664
60,-0.15547395808443965,-0.14683110283709927,0.017352067604789623,0.030974714255231135,-0.2638520218480285,-0.15044449158895426,-0.309382408451646,-0.03745322479251671,-0.004835210501636579,-0.16309280540967472,-0.09735286463641193,-0.19849022999326849,-0.043469801094025234,-0.10823662924352166,-0.049801466479361414,-0.002244254454216358,0.021787053542223336,0.3032260434138311,0.0442864477083563,0.27189239460474807,0.18067273822005792,0.35444201080217524,-0.13266734910076147,-0.053528992904286025,0.05331523877081076,-0.11120306635421254,0.056039180295710055,0.053770154910410387,0.02542372679151421,0.09871785087732857,-0.20871997185902286,0.19706603448513,-0.043386708421156696,0.1522635983038095,0.04291432290012307,-0.3819812770754225,0.11019280217625105,-0.06643773206846404,-0.030767528180974665,0.03363310860415101,0.018226474581527152,-0.14695310788080732,0.06478218313650781,0.3558960111818535,0.04715244631272365,0.002569029500843067,0.09745208048910171,-0.12274062070259768,0.15091180413395752,-0.006366004721214584,0.010730999213492727,0.004352060612316354,0.010341295422320231,-0.0004118259407529361,-0.0020103816112762335,-0.9382724045038233,0.02306095774638692
61,-0.3690974433165153,0.1508867804270515,0.06617751028577218,-0.12077544923421017,-0.16499673557496905,0.030248266420633652,-0.12565253663253664,0.4396750502487404,-0.33447545630030556,0.1441483539166034,0.3192395174695573,0.25324988397141135,-0.028224051732755228,-0.010845668111813755,0.024448221419547486,-0.30558071257729974,0.2610829343325764,0.31246881223036166,-0.4100360084252448,-0.10144287289874347,0.07933614839981765,-0.22763325428518102,0.03541573883332931,-0.04482408171960909,0.14071079061246783,0.07100150678803722,-0.10547828887148003,0.43719961503228205,-0.3361352700648455,0.06916335383670069,-0.12384773770810964,-0.13819035259231655,0.256986892030975,-0.17197999404311298,0.046584740855198314,-0.2513256902642065,-0.09775410112371136,0.11309917280483484,0.17970942174931537,-0.30667542338291215,0.13208096933917043,-0.14878157076964055,-0.11485314493176739,-0.2029323337352673,-0.1377256560785373,-0.08332350071996149,0.18568019274437764,-0.07928638846292473,-0.046836903500478456,-0.001975835655091393,0.005941247305293859,-0.0035886208129562434,-0.0034409635559439,0.00092895775905554,-0.0007201074073813265,-0.9382724045038234,0.023060957746386803
62,0.1738078816297972,-0.022957046261678556,-0.22946798959270803,0.5253556196763389,-0.10218270300397835,0.6013457738878243,0.8981140410470302,0.14813883698438277,-0.6435464324170388,0.07266095171603765,-0.7041001177852475,-0.3175537563850679,-0.27977299695273744,-0.515806002500926,0.5250054434967749,0.06097059147773787,0.5671576557013861,0.08431406456026173,0.7320395921110063,-0.0704167210007072,-0.27910973875672146,-0.2153042194457781,0.1383236028120217,-0.06901029447335175,-0.3856337405642576,-0.22222650436786115,-0.22299658336111303,-0.014699490395870433,-0.15407972895921282,0.322028200808537,0.2695129164535951,-0.06791066993576599,0.09653018087658947,0.016950163802984308,-0.1374041375697343,0.1317825517673709,-0.03591061603996515,-0.04643704618901409,0.03364344057614451,0.17834401179876802,-0.033498235311602405,-0.26080335423338497,0.11133468431810588,0.21542718414193335,0.0764704860343056,0.024221595212289317,0.046697868148974614,-0.1814764307635662,-0.06632364337671492,-0.0008696685815600493,0.006115276887960804,-9.953039170213747e-05,-0.0034450064647170223,0.002311864906665972,0.002776353673924655,-0.9382724045038233,0.023060957746386654
63,0.05712523526999019,-0.20579137971077963,-0.6825226354287078,0.13410451436691165,0.21007663243703467,0.09928293784751956,0.5041655651507482,-0.08729902736447022,0.010976683733786392,0.30149965426893244,0.18683780513128764,0.037430683166234754,0.2440262523718313,0.1870439303212982,-0.0830101577363159,0.05864873836912019,0.0825439930094676,-0.08722511310143184,0.207796769394235,-0.15403431751926128,-0.20603700161814195,0.05171396597142345,-0.09601674559691811,-0.3261753970038853,-0.11075107492793218,0.13870359155607195,0.013482276360548133,0.04380440902434485,-0.06494061507588027,0.1524359124725628,-0.18290930797081437,-0.0227169070808428,0.019961626822288296,-0.07597526463459753,-0.12941802126374066,-0.19436620261572127,0.24936126110184262,-0.2689572124748023,-0.03230584378132731,0.18750570913692338,-0.04582668235812085,0.06524879742720843,0.20282331394704392,0.06886084089627614,-0.05751733437891776,0.027008218098054662,0.011605386491857689,-0.05974227191910999,-0.045017961873998764,-0.0001598628298785884,0.007372355884822794,0.003329866880078441,-0.005207705402660944,0.003933379707214471,0.0012236813523039528,-0.9382724045038234,0.023060957746386865
64,-0.6976524951480716,-0.23389410399869764,-0.2255281126318846,0.1658091995960821,-0.21192356259406275,0.21118796415328342,-0.041409029340587614,-0.12027913832957086,-0.2754957637718824,0.1483938738189364,0.2734400326115075,-0.11057385605086587,0.17104755363733504,0.3123251940617044,-0.13642961730317524,-0.2038639931884606,0.05073395488846692,-0.19240621763561122,0.006386040569230129,-0.08315311123141027,-0.16033021575665637,-0.08404800730334255,0.12750288180066147,0.4119636623510549,-0.3344021514024653,0.06968085041873102,0.1363164812700567,-0.08664889975436342,0.4402206581291376,-0.02724489953779738,0.33478360825740316,-0.4172406076508411,0.09732391320046921,0.08784863559116197,0.10332440512357834,0.1315069670699167,-0.006702080118660225,-0.12057811985145994,-0.2241848372939946,-0.09436438028874368,-0.1298249647335334,-0.18313103581754475,0.019947246852055865,0.0359926523576388,0.1495690061369714,-0.12730063566723923,0.19408222193283606,-0.1284389082773599,0.08961930306577615,0.00424981861825873,0.0005290675379314591,-0.00398407440248432,-0.007824036172641107,0.0018500737288993808,0.0028714635161954604,-0.9382724045038233,0.02306095774638684
65,-0.23823163249209392,-0.06935970288896767,-0.22073279551567893,0.12953930318818763,0.10509897928748195,0.06492828843623732,0.8515601678339187,-0.17107005004700987,-0.09454985490155367,0.41764169811854246,0.18543236737298147,-0.068236678193071,0.08840676453899281,0.3354611460787995,-0.14947268029100585,0.02931768271784513,-0.21232246033341554,0.026710848372386624,0.24522076008184743,-0.23684580480734158,-0.0585137733816438,0.027017621680520493,-0.09462700933541554,-0.06338376001507516,-0.17152136484741476,-0.14277016986468685,0.21780021401052096,0.21913370128246198,-0.2505285933434533,0.07431551194734394,0.08451458545931999,0.06297985822603688,-0.12669975908914405,0.0867832582492378,-0.06783782742947095,-0.02589779071643242,-0.025697753437905105,-0.20757467472559174,-0.00945656756711255,0.03728091143614289,0.1731341653889027,-0.14518479115278676,0.052601492135352576,0.07096477464389468,0.049466831490491345,-0.08563664181511646,0.11640284266342636,0.01797254494731201,0.15499197680336935,0.0010412187390316345,0.0004352830683185415,-0.003121383409218746,-0.00258552456749791,-0.0001081735056864605,-0.002766449569565037,-0.9382724045038234,0.02306095774638672
66,-0.27156837248655497,0.08137245066356405,-0.004927616883190801,-0.25377985329781394,0.11328085472459042,0.10061589957662122,-0.17865908439086017,0.12773449780955193,-0.2105670851620722,-0.07554374906906904,0.08164691406541714,-0.04180552184238084,-0.1278934601427418,0.15369725040600343,-0.2946431880086563,0.30335408111494966,-0.030801672983328268,-0.2238603326129903,0.21603724557225956,-0.33662390398962494,0.1856498233251757,0.2788948801524661,-0.15704778789714235,-0.0960639639650472,0.03918216514180104,0.004985563643671532,-0.036562023755441556,-0.26212241685773163,-0.21278826320682942,0.1527764556752921,0.2795650587544634,0.08301310127775312,0.3272340262083625,-0.031180355557879708,0.2633810216368395,0.04043664566175336,0.27481907835891795,-0.16695751541912637,-0.001173092652834133,-0.18416925353426922,-0.05368551354638753,-0.25165580962291795,-0.030127132177522352,0.12462545915088617,-0.07487226029198076,0.10093081283232674,-0.009326561915692902,-0.06712802374487917,0.03731632650693531,-0.004763770955185955,0.009147596982337662,0.0028821672233700774,0.004762142430934568,0.0006657999295633873,-0.0010014879536313684,-0.9382724045038231,0.023060957746386387
67,-0.2901726233842321,0.08239214527860361,0.2852923371403626,-0.05952050862059689,-0.021956600753391734,0.15579441329042157,0.33891188184416404,-0.22975534157655417,-0.23531457877435355,-0.11306567561752073,-0.4428299247250119,0.24291326778546046,-0.2723831851849141,-0.35272391610970527,0.6683079291997936,-0.10656064277904101,0.21716327256600754,0.19562307923128797,0.13911871162591571,-0.05575484311999695,-0.5053619311088934,0.24356658166824777,0.33246263059878195,-0.41861173421372894,-0.11505669332979857,-0.10168492745231346,0.061845949042402946,-0.35687915938195164,-0.3093754143269357,-0.22589931344865677,-0.05086346248177619,-0.10765629962591121,0.3365274168325433,0.40495507413111653,-0.1206195508657762,0.3317503349951418,0.17358222173853874,-0.23054861106649802,0.15769159048782744,-0.10815508806963597,0.08532374477405043,0.11157247295179952,-0.16922759305735405,-0.21441750518819108,0.1208528255611074,-0.01579170713855344,0.1311941410372869,0.38188450411703573,0.013232457399124499,-0.0006857238919997273,0.00330999926117714,0.002633914704632175,-1.8874424018597627e-05,0.0008918607700514839,-0.004562199827914828,-0.9382724045038237,0.023060957746386678
68,-0.11092691704933684,-0.484361060656278,-0.40784031334488546,0.3967480996820702,-0.3175180200462084,0.12976855337071724,-0.16743518372624583,-0.17533070797252218,-0.05392023992535462,0.030637329734125564,-0.17022084252891936,-0.006702594699363779,-0.18050147426560226,0.11302352248205222,0.03417753566702662,-0.18639215661450753,-0.13336069289965638,-0.06285390192197958,0.4868165375377242,0.00566455575549698,0.019788558810294364,0.00495982081526333,0.13200796726085554,0.16546163683788823,0.0734841293793129,-0.031689219459424996,0.18214293196189027,-0.07387067362455313,-0.1372893265554733,-0.22565098392013774,-0.2148902505934198,-0.02231880623472885,-0.03885226475443071,0.027086387079946858,0.2578228647253151,-0.06089042060642187,-0.0433871899604018,0.34121866565573095,0.12190346452357351,0.1164580635311979,-0.009119869414220117,0.11320443224005003,-0.29937928469727787,0.0700182975377509,0.09024387702483361,-0.01921948198929905,-0.07428601600882978,-0.0483355447120491,0.018302199420857323,0.0036704906393807296,-0.007237176940832459,0.0027353049058432503,-0.0009307614520988088,-1.6108071120065914e-05,-0.0010728001684363994,-0.9382724045038233,0.02306095774638701
69,-0.14994148534119972,-0.4842120520732402,-0.28770394611777583,0.271257736433271,-0.2862008129651231,0.04281811503636798,-0.07873647676024104,0.05676461701052953,-0.07609554642812635,0.014829596914907511,-0.05384842750861653,0.16307930904209314,0.43522581155376633,0.3896195679640309,0.2022634785807746,-0.17559201282186057,-0.06518612880347488,-0.15112017812508166,0.007324513297017462,-0.024599890930265975,0.007789660315431687,0.1263379577090788,-0.2899552860095852,-0.14041779937700208,-0.15974953741492032,-0.033461280763295055,-0.02454065627860512,0.046211275102648386,-0.24512311521079222,0.49599197276112283,-0.08123203571827431,0.16097375098352606,-0.08370551741866447,-0.38663781658392343,-0.10033071249902138,0.07126867571014121,-0.05319711670558597,-0.1276255726026255,0.06590151063231148,-0.09437001857714634,-0.015222036621902987,0.09779452505300856,-0.16643642596021177,-0.22287212694763542,-0.17491148985234117,-0.07653132156905246,-0.13428830352895627,-0.11645491519294969,-0.1126436238575919,-0.0017346536661199238,0.004809386800325897,0.0037604252010963375,0.00028192565864547413,0.0019430866552691177,0.004147278499266818,-0.9382724045038233,0.023060957746386824
70,0.23734888087476078,-0.2742593340122182,-0.19183948886337082,0.3244675966249766,0.3184339639526942,-0.17306724378292607,0.02343481149057761,0.31364489316189575,0.0674259137823515,-0.26956572953953556,-0.2328537680336546,0.5248004035495774,-0.10156962402177927,-0.0074844170201320845,0.023061863082302812,-0.01526109675642173,-0.36950468595184277,0.11143298451622871,0.1377298755782482,-0.09526068097361712,-0.27717311382514953,-0.22963239606615898,0.07902858358779245,0.011115126158672793,-0.24735449324416975,-0.23693211403901004,0.3488911611692674,-0.1719555189882061,-0.1685651327269924,-0.23170142733460333,-0.30440370650670073,-0.13895451241076365,0.020815230520449327,-0.059943073459446494,0.005744047809801074,-0.04243413274901765,-0.06143331909295041,0.017400286815132532,0.12476451739116644,-0.35998298550153096,0.20451452079701338,-0.07402879349584156,-0.08055709337958139,0.08642023268180551,-0.09812016236525484,-0.11618323414403973,-0.12696436550905482,-0.04820756826458398,0.08527215717028076,-0.0032464868546184023,0.011345220854572298,-0.006757095370095824,-0.0034900800660330974,0.0012593332663890105,0.003721268712730416,-0.9382724045038233,0.02306095774638646
71,0.016630643008462506,-0.255982134202114,-0.21380067990054855,0.317014717378547,0.3156729273092301,-0.22440960475715419,0.0006677864032224494,0.1492720084155644,0.24284876809774986,-0.28744494085459404,-0.32269403271263314,0.4655548747483158,-0.029260933787650295,-0.09460806011482088,-0.031856019629171305,-0.12152165115643708,-0.2195478535598258,-0.0589111656163209,0.18064665634699137,0.11574880072523851,-0.11028870338653467,-0.14578908856468634,0.14770535495482262,0.11713717999538117,-0.026279224669990258,0.014643456980080082,0.011950690972105214,-0.10681810190340671,-0.14001098441970897,-0.3150978414472345,-0.18147730638506232,0.032871207753836396,-0.06278361885913214,0.15539014461220163,-0.01279420241449629,0.07274195176478752,0.07554887489253032,0.2257532095859882,0.054009925481804576,-0.06761422454464612,-0.09128708506882255,0.21855435539338033,-0.18214583241499313,0.09491538164098914,0.07538666833689713,0.1801282067739319,-0.2475351496073731,-0.026097812887960203,0.056718055522680354,0.0033179909515763583,-0.005433572683290342,0.001251031140408865,-0.0009355265987728911,-0.00011115186097659398,0.0009346818696816723,-0.9382724045038233,0.0230609577463868
72,0.15961790812814305,0.009401910551671354,-0.21590208963318583,-0.15527528985956415,-0.07325561083180956,-0.3044616289436732,-0.17506821727357233,-0.18848353607712254,0.2311099963896316,-0.04829002081996659,0.0341276378308389,0.1506818844598905,-0.005095553950816135,-0.24157565948253062,0.18795785298844192,-0.05520261878548516,-0.022252308186844434,-0.1333008165681853,0.2002635417230342,0.0798530576038202,0.02979136400484316,0.30959734201700795,0.19575641337299401,0.17496965754928206,-0.08238226425842464,0.13869662459189763,0.14716148744577665,-0.03809388422684299,-0.22457824042756985,-0.09832893282234546,-0.3289150904648857,-0.12624135192709668,0.0889764046886856,0.13509260000737894,0.17341692265198785,-0.1764990377562466,0.03589463956639217,0.04859239810346032,0.026960086442973624,-0.05032153231030862,-0.07526220608236364,0.15483072223231142,-0.1160936458234212,0.1450446905415729,0.050310466119204686,0.13389374969516804,0.1129563191426202,0.2059043171276956,0.18036948722307278,0.0033730219090915025,-0.0013370031442353839,0.003232212560435094,-0.002236749807579198,0.001099386227170682,-0.006000337633223403,-0.9382724045038235,0.02306095774638681
73,0.24833890355183635,-0.3498489138228425,-0.0295462829389748,0.38333476666281424,-0.3331228323921061,0.5225397876158262,0.08984312012618134,0.05765566390984938,-0.09536030566322116,0.24943711299071022,-0.18048253006858597,0.12533393177950872,-0.11279517590090728,0.03326977200666228,-0.2036324239994078,-0.20369708901582367,0.06287723792667012,-0.1215110437803594,-0.028874431117791498,-0.3692966605686677,-0.3434986364398448,-0.08471600568074922,0.008337459370688645,-0.11816149406695746,-0.21389937349086802,-0.16410373853655655,0.42330557536847063,0.11867945627230223,-0.03859076639136244,0.026038115010791205,-0.2161194498448364,0.019960208092463207,-0.12306586503125337,0.009876211138308992,-0.24190687170610706,-0.20137731181547786,-0.21449515647607037,-0.23614775033604085,-0.1126338243971216,-0.12485816121709548,-0.004150717386474003,0.08432243495359315,-0.05848950656303224,0.09802908178442087,-0.005291470148643468,-0.2139946725860592,0.038851639367103716,0.0280905538610087,-0.05890856521596969,-0.002261638410710597,0.012458392980657165,-0.002829113817776603,-0.007657203404390781,0.0038959484449038397,0.0026397988364020753,-0.9382724045038235,0.023060957746386578
74,0.32154628323056145,0.08841250203277722,-0.29809432311225603,-0.3282656799995843,0.07080113593031688,-0.036985964562339234,-0.05259118867817036,-0.2098076266839466,-0.06256023034632469,0.014747386274053273,0.05259333059459491,0.25659441950820777,-0.2322741354949271,0.03202893485641244,-0.08856909643518121,-0.03761271485396497,0.06438685037421772,0.1561424391435858,-0.22915243500617802,-0.16572123832467373,-0.03813743448257276,-0.27832013879663353,0.11763868712423167,0.21346637206785563,-0.022200485755467392,-0.03678052424103473,0.08907261850839189,0.28065072966688437,-0.11831852056733701,-0.23059115337766412,0.01511509356489685,-0.13904090519080692,-0.0150058767424077,0.24881988502174046,-0.16479956885213953,0.009785339422214238,-0.034535990993295546,-0.12956615394030901,0.24958576058896695,0.09968265995387761,-0.08992234791291998,-0.05571369869411838,0.027121533896489535,-0.09310762551780415,0.21855740645827293,0.036549471313192514,-0.20519929794637845,-0.17333065373127077,0.07226722975169533,0.0013254497237839453,-0.0001337072148029959,-0.0014345420805642504,-0.002107136141357769,0.00029994964388163864,0.00017490572229112667,-0.9382724045038235,0.023060957746386602
75,-0.3185291745767242,-0.3462132582704304,-0.30710071220210233,0.23596035976922172,-0.060500974292773534,0.21436728433921176,0.05817697047700458,-0.32983688685697604,-0.17197047940809568,0.10764710801035413,-0.09746460115103726,-0.3011821901762414,0.02765385201141897,0.316279513397446,-0.32471604185026665,-0.09912496573484729,-0.1368620296745415,0.022944809179774605,-0.027260715844044804,-0.2856155578748193,-0.1756859832366725,-0.03371682014819506,0.10170721737374394,-0.010044573269694297,-0.15742289683909377,0.06150814970164827,-0.014357642659774097,0.2768486940448005,0.056907412580428335,-0.047928892794644504,0.053241219075060506,-0.11378885328258567,0.24751554873601767,-0.08013292153421975,0.051802536816307185,0.10070287264097912,-0.07062134323114759,0.010571649821750757,0.18522156764049155,-0.074529450619508,-0.2119894571428759,-0.06191426052432823,0.09123036791170307,-0.1823660917809964,-0.02015242669481333,0.016826106695076587,0.0068135944484778894,0.013639666339259891,0.05580140597934829,0.0052492249362259,-0.0053542146215941975,0.0024302585440351427,-0.004502460054941461,0.0013038725777069476,-0.0007919241487471031,-0.9382724045038233,0.02306095774638654
76,-0.4320622271031881,0.09214272393071997,0.06711617299585731,-0.1916617400408892,0.03327678467247012,-0.059343116600696966,-0.2282427755321105,-0.16655001131924368,-0.10825633414731668,-0.17992616884955706,-0.07772032398772329,-0.09239123364547884,0.15049309300169544,-0.026628094125024683,-0.41103226674184645,0.09088028317285896,0.0037526594072926148,0.02848103285588067,-0.061312427419566266,-0.25351030829222493,-0.0612830921606539,-0.02615470477536465,0.08864636678611518,0.11238664933996673,-0.19095652107385452,0.10512910217331474,-0.02818347860641407,0.19337596388576161,-0.004788768882852614,-0.08558810200520947,0.20950746051994107,-0.15800613884160145,0.11055687087716806,0.08092361112703088,0.009064956037600335,0.08393155715100804,-0.12089536295677213,0.08007448868253823,-0.15210020014253728,-0.08835758709285314,0.01413860329967976,-0.011551072269948413,-0.033661971712297456,0.0650763588076284,0.14037954071611594,-0.10756941389925989,0.0877783519830571,0.029884595559127036,0.002566973489435487,0.001708978007851317,-0.004410728541937117,-0.0032201047084163673,-0.0026638263618342993,-0.0008101589169314337,-0.0013124689118923563,-0.9382724045038232,0.023060957746386623
77,-0.12302904240450147,0.24350379615831053,-0.27190818779364173,-0.7490480527677282,0.13489539354633312,0.09208247726716765,-0.08545938550400256,-0.2525602819424837,0.012809246217528233,-0.2339804065320838,-0.018056172236247513,0.8115734077602419,0.413094247359664,-0.6326949915730602,-0.19183630491255665,-0.2127471196743531,-0.4268391406831334,-0.5943246258259673,0.9154724927255504,0.3257639104225899,-0.591453054969694,0.608227871431214,0.8733436675962056,0.3800842982778431,1.1046878092165775,-0.47532405265416033,0.036589987174876826,0.5476742261388327,0.47405893051394604,0.3595481786100178,0.05775461856841989,0.05171647451837216,0.300814171783615,-0.09196919907877392,0.20827845791620603,0.001818495840657602,-0.06072663062482609,-0.02030176147077377,0.04614250016021701,-0.09331064249249726,0.37471520770447697,-0.21688635862512387,-0.046936413301044186,-0.1168346504287511,0.000570009909008196,-0.18637473286621412,-0.06820785030952577,-0.1214352270171744,0.08347381528933194,-0.0029397152536771516,0.004681643814092724,-0.0017280415286811536,0.0013760255100868579,-0.0001823763919138899,-0.0009459299654869645,-0.9382724045038233,0.023060957746386813
78,0.16007016136270788,-0.23026813166535104,0.11439772117402787,-0.07859297783011032,-0.16030324884658906,-0.03611514979273956,0.12166477822089529,-0.19079742265300617,0.5554728816758723,-0.1018801964163245,-0.0543617191980923,0.23012366147833863,0.12213555985454802,-0.06830688280886142,0.37908857898256626,-0.17024598611728065,-0.12417031261051746,-0.21508886633868812,0.09417815850597694,0.008333950591595135,-0.0158711922397826,0.17433419741495043,0.13624929033254435,0.06918710225090047,-0.06544963635122078,0.2837670398565877,0.3705010864715141,0.008381767601701604,-0.2783229781067165,-0.1615403982069628,-0.22923184875232197,0.09458641933209862,-0.03938855890078813,0.19959803767832088,0.13655715644860317,0.014174933876989376,-0.024697133669917805,0.07081889073503095,-0.0053329608339315855,0.06165549205682294,-0.027768361872905906,0.030258635158669465,0.07649657691497451,0.008873186929421979,0.043334009871584395,0.09698432603554374,0.03890619594817926,0.025870971425897067,-0.13559196183083488,-0.0011111769256334587,-2.8336927640868032e-05,0.0022132243190850203,0.00263212575196073,-2.550277853337486e-05,0.0034349709133123323,-0.9382724045038235,0.023060957746386966
79,0.4032369299074714,0.23344073965670614,-0.35390810711243864,0.5515944232089747,-0.4279684310630089,0.3320934969232188,0.2159058646594999,-0.6471864103137698,-0.508392867557483,-0.34091241518510257,0.038768097036164566,0.3165710805830577,0.17281702005156788,0.042048420775250714,-0.3577786281254838,-0.22294011840555092,-0.052304649797654416,-0.16745662596921204,-0.22429935312857704,0.05780697108910075,-0.046687745567016846,-0.0023481542059312467,-0.2541356675414331,0.13277511735237857,0.030944320843144954,0.21636348032707378,-0.37884706069799046,-0.19474637869179573,0.1972336433847725,-0.10029489649665821,-0.013957855359657566,0.03674103074695002,-0.024276422560734548,-0.19549082595485917,0.0907018646535182,0.16525328253059404,0.039060004516261855,0.12280423815895783,0.04617448527726108,-0.02517968794607095,-0.08979486539516152,-0.07687499489785003,-0.08634128373634155,-0.03154866306625515,0.1879463864899418,-0.10620801668684739,-0.16075256041239325,0.12319971921343384,0.027932753178456043,0.004629098761584129,0.0005180852323049227,-0.0012370271097687405,-0.0118491344152259,0.0036446405652605877,-0.0007999487797408724,-0.9382724045038233,0.023060957746386685
80,0.21022192849990096,0.5764778027473197,-0.4839798646636559,0.6360766509740664,-0.19663665426056853,0.33930489207930614,-0.2525928475105258,-0.6392046146374939,0.024058425701377,-0.38936978288800106,-0.2744996627801429,0.017077671892917284,0.13604877685523428,0.08516701772242004,-0.041551691401664544,-0.09098997892488815,0.13133627953204105,-0.6103395607596168,-0.434822678991468,0.06580893377124424,0.0802945716510581,-0.36551550189695825,-0.2637331137060402,0.11607062455396394,0.09024547892209664,-0.21473047118924568,-0.27999597216549205,-0.092774438730182,0.11799513556505076,-0.2367205414635016,0.14653841222037264,0.16559454739103507,0.16323996061755425,0.2413922674220998,0.2648422086803269,-0.037659032285166746,-0.25088479115686135,-0.2863904034872218,0.3681332607131351,-0.028859992742955483,0.5971828893006227,0.4705489815357526,0.006738335524600639,0.15414588948870428,-0.22374860835917165,0.29827081272005534,0.4100519710392849,-0.26543975970457667,-0.0014074044006896407,-0.6240835831419761,-0.42015436343606577,-0.19396229293976358,0.002240307106952846,0.025276995237056614,0.0023957444128888334,-0.9382724045038235,0.023060957746386605
81,-0.031061381385347885,-0.15123088556608397,0.005171614635331677,0.11540446309935716,-0.2166929535556426,-0.042486830256962926,-0.3459711904366426,0.11679415231167412,0.11668371817559527,-0.014536251379458817,0.1216203011973828,-0.06117729816816918,-0.3043893634309733,-0.09000576906209636,-0.10076787905797376,0.12371981465798097,0.04774858586645998,0.09544794244946866,0.06889916252507236,0.045478958710096336,0.21957729425848158,0.03873465128082594,0.11432425042179858,-0.11372161751668737,0.07555151961272032,-0.08297208585006974,0.03428010127087801,0.07192733643628435,0.14229599607394303,0.09632872568555795,-0.06872851894488059,0.023805905684345822,0.031167357888252614,0.020560124895694212,0.02704581154218748,0.10819084674898914,0.14632769756088906,0.20130823033119757,0.3093633995349673,-0.097381524799205,0.0595470108355438,0.23987193968454182,0.2086378380894689,0.1382801057312504,-0.03395380105477361,-0.07428763601582918,-0.10867450983543844,0.1572210460950624,-4.470996415412162e-05,-0.0047128113400071465,0.003987210912259455,0.0005064615709966376,0.0038468914899799397,-0.0007685005566194063,-0.00421646947278347,-0.9382724045038232,0.023060957746386786
82,-0.16386115755289288,-0.1608555587802874,-0.2004500769854435,0.3966123931468315,0.17801579493530184,0.272257737427233,0.6856905409922485,-0.10759694091798327,-0.15178808310752165,0.03391269442544747,-0.10847971354746569,-0.26877859705414003,0.00869007817596777,-0.1520452765774901,-0.03864741805826781,-0.06229418777695383,0.05150558236721229,-0.2182101071376013,-0.028909334714468257,-0.22699718569386673,0.05995385103615501,0.34728543857521355,-0.07546288386587716,0.11748026930430261,-0.004910510652086111,-0.1184312107363327,0.13338425586070388,-0.1291484331945068,0.04317281941065817,-0.2523642033295881,0.14548175388562082,0.04898300414996627,0.004590980211416324,-0.29624685612799734,-0.19797703298186473,0.07832969390309275,-0.29261566740159184,-0.05465826050782511,-0.07059415032428479,0.15460377674770637,-0.1124525745436431,0.11385181841100617,0.04390849225190626,-0.25852863786941555,-0.02163355805253854,0.12852250092056974,-0.0925296542648616,0.03488801226331708,-0.015556237660847693,0.0019973191090118087,-0.009512356394909478,0.004423444761135145,0.006326390443178662,-0.0022439344735878295,0.000994803746083848,-0.9382724045038235,0.02306095774638674
83,0.11773737838348507,-0.29544832552767664,-0.3942680462784596,0.1525887116489553,-0.14811225420854307,0.004485040387681116,-0.029703975505266846,-0.40195430970694035,0.07808658220051473,0.24585300347478142,0.025312258806159674,-0.3925198219245426,0.07342368925802137,-0.1716079364837152,0.011779091246256595,-0.313275838937477,-0.07517158471846806,-0.3198877840446515,-0.13559881195518897,-0.16212158445785382,-0.06486394706082813,0.1081589715944275,0.08445141200620229,0.19893822201022415,-0.28342335951844927,-0.010975095927055757,0.05548832821589261,-0.03824776824478492,0.23440451500042808,-0.03252291690124721,0.00897096225156731,-0.027326514734727685,-0.17548271255889342,-0.08029441061727564,-0.019196923173348174,0.09050017024137978,0.009403625544109557,0.010761015491388573,-0.3524206404650902,-0.07547175768450037,0.1451103716690028,-0.046072021731575194,-0.12798522012059307,-0.3153347161585906,-0.009194429897943251,0.16133727455362168,-0.07074070905353941,0.17124618635539215,-0.10386524756815675,0.004439450844841246,-0.009134496977569297,-0.00030446671717127786,-0.004528053685377713,6.316195684591984e-05,0.0016640329534680324,-0.9382724045038234,0.02306095774638682
