modalite,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Dim65,Dim66,Dim67,Dim68,Dim69,Dim70,Dim71,Dim72,Dim73,Dim74,Dim75,Dim76,Dim77,Dim78,Dim79,Dim80,Dim81,Dim82,Dim83,Dim84,Dim85,Dim86,Dim87,Dim88,Dim89,Dim90,Dim91,Dim92,Dim93,Dim94,Dim95,Dim96,Dim97,Dim98,Dim99,Dim100,Dim101,Dim102,Dim103,Dim104,Dim105,Dim106,Dim107,Dim108
famrel.m__4,0.007022630579936169,0.0013930977343651924,0.039663690536368236,0.11336516575245104,0.24061153269382754,0.0015484122007219459,0.0401486198487256,0.01509546513134822,0.3383760178062122,0.02749555120916393,0.01691403662377125,0.047934695436560225,0.036254643946234205,0.05821205824689888,0.1625175750047307,0.36845107460457954,0.00016204756458837926,0.1966825113486888,0.018319672010606892,1.1434155955549339,0.3534105446093045,7.014296475912358e-05,0.10353229554239736,0.04941891960010262,0.054223849411080285,0.08768328791519592,0.035032886943938114,0.0001794492138872678,0.12227912761504864,0.03457690822050621,0.10651999828905172,0.09740438487656695,0.29317306991889436,0.013424142872609556,0.10417383188666093,0.01457226296332803,0.006513502284199427,0.010007799300747432,0.0004736788989646816,8.801703086117234e-06,0.019111389022890238,0.00011645930195765324,0.017240030972977518,0.003967476583159203,0.001699246516674214,1.2252166254874599e-05,0.007917306246924641,0.0002826860527587981,0.017679859144424055,0.0038635741833384636,0.02211349848243607,0.028008649945432965,7.467355745907533e-05,0.004297380601985128,0.02551076001531093,0.006473936262743517,1.68813438206921e-06,0.0017673928264011493,0.016390282674655247,0.01498913179824706,0.00097277818313177,0.00217107346944364,0.006132565433006349,0.00040329680987906684,0.014583663380298702,0.01066034635251942,0.00013878958017263774,0.005975391568752457,1.8222304934743196e-05,0.007935950770596018,0.003805564448434131,0.1861537886962639,0.0040796523121260884,1.6742088133140183e-06,1.9637862110043651,0.039134535877461456,0.15879377508938397,0.029090089496232367,0.004861144128137859,0.6578947368421045,0.6578947368421028,0.6578947368420821,0.6578947368421082,0.6578947368421065,0.6578947368421033,0.6578947368420703,0.6578947368421046,0.6578947368421066,0.6578947368421028,0.6578947368420718,0.6578947368417968,0.6578947368426332,0.6578947368421124,0.657894736842109,0.6578947368420894,0.657894736842103,0.6578947368420988,0.6578947368422506,0.657894736842106,0.6578947368421126,0.6578947368420588,0.6578947368421038,0.6578947368420635,0.6578947368421149,0.6578947368421099,0.6578947368423428,0.6578947368421022,0.6578947368421172
famrel.m__5,0.0002381807488301547,0.032094931405071636,0.0327799058475741,0.3008471476379283,0.09349496143229652,0.20221827569256798,2.4023246182269125,0.08806032032071383,0.06644915099257673,0.22584495405885086,0.0015549510766618862,0.1358154260378775,0.09935152026234347,0.01234979460315495,0.022676436768944135,0.6815041504519938,0.11879021544331507,0.007343363429952279,0.12825999598248033,1.841497811584079,0.1927786775727479,0.01581908957587652,0.14815061491215079,0.24216887391228067,0.006214035468533336,0.21015637097265877,0.05609347339477269,0.02176029311266657,0.13755874805023988,0.0820577601053308,0.07715517059769356,0.22045039922168452,0.4636698042774421,0.5698192985440889,0.039837443279026774,0.06874345749005284,0.1193845962205531,0.1723819397457482,6.2196649263104985e-06,0.004993726159040381,0.0766437242296669,0.2533715583004421,0.01058935678492938,0.1678033963503389,0.024605057015671734,0.009888270459588004,0.02627688128631364,0.07777576614706351,0.053136978352756103,0.00035562873375709933,0.012904203311641518,0.024093272610975908,0.05354018576265476,0.026207750447437162,0.004494267553610838,0.0018781269017342048,0.008343035138909466,0.0540679632618429,0.08844989982922889,0.0004834757011276175,0.0021855407720373175,0.005905119775157254,0.01829884588416515,0.0295398530549742,0.115741621297749,0.002183236956646751,0.009384060832923112,0.12497560133369129,0.10574449997008985,0.029732276735979613,0.30083691310898314,0.05484160995616218,0.11672454872925153,0.20070527443986547,1.7822759484220605,0.0038411890639678684,1.1034891583282695,0.18600461113767666,0.07043956016459406,0.657894736842105,0.6578947368421142,0.657894736842128,0.6578947368421001,0.6578947368421041,0.6578947368421015,0.6578947368420929,0.6578947368420962,0.6578947368421049,0.6578947368421096,0.6578947368420512,0.6578947368426253,0.657894736842116,0.6578947368420984,0.6578947368421227,0.657894736842114,0.6578947368420978,0.6578947368421131,0.657894736842035,0.6578947368421099,0.6578947368421278,0.6578947368421214,0.6578947368421139,0.6578947368420535,0.6578947368421111,0.6578947368420782,0.6578947368422184,0.657894736842092,0.6578947368421064
freetime.m__1,0.110641953152363,0.6005912142188388,4.263866207252817,5.246687043540898,2.8389093686554014,1.8697244693839796,3.9839651721155533,0.0635465692794136,0.07941261404738055,1.9321012429409261,0.32072740015595297,0.8076960136435767,1.3412553119493538,1.7994047362710486,0.5381504378524683,7.67803434356831,1.6347876774034467,0.12198678758804198,0.39140050365921164,0.000987949236976085,4.0921232549167765,1.9181503616964306,3.6441033447026774,4.4825345008964135,0.33993068410470845,0.15535366813810633,0.5036307856441081,0.6707663437624395,0.5617111144293422,1.5967706759463278,3.088030744893315,0.9186234457198836,0.12340578132087811,0.5343737678859347,0.03988549491780095,3.9617635012072028,1.3499516456426903,1.4342890972590383,0.4298311964185072,0.5449265935718742,0.47668283520677796,0.1441592539951394,0.007966474481934929,0.0040810712750248505,0.07569794056872453,0.08504781925637475,0.6029747027030689,0.20998578087053407,0.037127151830737275,0.013147149531051394,0.1431339646603525,1.3028568656798016,2.315764928921962,0.25334671884879567,0.057451852026222806,0.0028851877604783235,0.1994081780827168,0.2858939944986325,0.07211215271277266,0.01224576055318801,0.00015635904646300975,0.29164378279733255,0.1422159732186379,0.45423471675760646,0.4099896625525668,0.0028918865116390993,0.5822461066435719,0.08773315079526292,0.31739671351337323,0.2735896191675568,0.008468294096996955,0.14041656094144409,0.6423999496249018,1.9839479497187724,0.05058343839446247,4.472934582810368,0.021597062099350774,4.798474907308755,0.02791904514307932,0.6578947368421053,0.6578947368421357,0.6578947368421133,0.6578947368421074,0.657894736842132,0.6578947368421267,0.657894736841883,0.6578947368420928,0.6578947368421436,0.6578947368421267,0.6578947368418994,0.6578947368421154,0.6578947368411993,0.6578947368420791,0.6578947368421082,0.6578947368421412,0.6578947368421144,0.657894736842089,0.6578947368423854,0.6578947368421227,0.6578947368420898,0.657894736842052,0.6578947368420839,0.6578947368421245,0.6578947368420932,0.6578947368420636,0.6578947368420552,0.6578947368420878,0.6578947368420952
freetime.m__2,0.11878119325899192,0.007866432920564596,0.21397786230207363,0.01754286877082853,5.467485050065755,0.24229499017739006,0.02587161384451768,0.0931579569784686,0.057492127203341334,0.07395415606388756,0.3309923106571311,0.002155100931363448,0.021076005824149306,0.2540747118599259,0.18558712778689704,2.9014529973838425,0.021120311937109514,0.20430360642052608,1.5116318395360893,1.7500117795602694,0.2098723503890061,0.13934653478372344,0.1889855568264176,0.0035613428451396517,0.8464727760707426,0.47277567189463926,0.539140447523051,0.009397339986747416,0.21392303203343815,1.2757653843642807,0.0847855906014814,0.24376691534210246,0.9181976250461404,0.006770368858529274,1.1419496326934282,0.03330247168753288,0.0371870386550822,0.011717997101923344,0.022954044735607682,0.29110496640277606,0.055110022125829675,0.02893396048877976,0.09260658134050725,0.21121794682416284,0.024282559022032614,0.2566275868482393,0.18163597172946766,0.010572715046234875,0.026311785888542567,0.061129303769597555,0.04435800090926258,0.07889263077743346,0.010043309081637657,0.0850189332990029,0.03708177176225768,0.05201524798809165,0.1535180832519342,0.0409843449983471,0.10460755047719299,0.10698145216122064,0.03512762514995759,0.022389989905173838,0.055863396619106616,0.0017463930833727529,0.04051200517847685,0.018558325110854767,0.0038829543991557094,0.028696335333060517,0.053782171399309193,0.09843366850919921,0.12979749161989662,4.871137343167659,0.0052341827011219465,0.12970903148263827,1.3260801896957823,0.09293021346719672,0.3103306038065707,0.24327651217498406,2.0534601331344984,0.6578947368421051,0.6578947368421096,0.6578947368420907,0.6578947368421095,0.6578947368420873,0.657894736842099,0.6578947368419904,0.6578947368421058,0.6578947368421136,0.6578947368420928,0.6578947368420378,0.6578947368415734,0.6578947368421575,0.6578947368420849,0.6578947368421219,0.6578947368420942,0.6578947368421061,0.6578947368421021,0.6578947368421106,0.6578947368421247,0.657894736842106,0.6578947368420374,0.6578947368421325,0.6578947368421889,0.6578947368421254,0.6578947368420822,0.6578947368423117,0.6578947368421159,0.6578947368420833
freetime.m__3,0.06057401644432238,0.0731511436629233,0.00010872910838070531,0.7559939752447955,0.19472693405245758,0.02377857893335075,0.0027609791542478465,0.030619108865129984,0.032236623438820514,0.13296314819224506,0.03322729979725293,0.3732543674414302,0.10795407463526321,0.008462347640715958,0.24288646741329004,0.10516495044816403,0.7585826136364762,0.14225126714296077,0.20618134059430296,0.09815777328410355,0.029988689664495125,0.0815857296921246,0.0006141244812161008,0.1366872254900163,0.002735680836479335,0.028688970241680867,0.07678498228679992,0.003153471713342697,3.969744165934447e-06,0.011214510195320316,0.08762369274173253,0.023076067860287427,0.014177618391742815,0.013819967234722036,0.7730067004019647,0.07312094089573862,0.005021635786410432,0.023469819829499552,0.0003229342505126709,0.0311513589186271,0.002313445459264989,0.1224556748226338,0.008654083918934047,0.016735410288891684,0.01743911437831242,0.013311838092096335,0.0029056341223368306,0.011062954793709863,0.0017136815154317414,0.013069409634920568,0.021454894049377504,0.016971470752055434,0.0201601359865808,0.1574718936896971,0.00022094574931014695,0.0069629925045433015,0.08644914822989734,0.0030740543391000984,0.004537371040412069,0.0008778915971971996,0.030985839484948714,0.006454478321020226,0.01889065315963327,0.004849135376065909,0.002686893458188825,0.013182037789075018,0.049379487423851925,0.08238475496795357,0.001012518375810871,0.020154091982644135,0.00019870624571355643,1.2134153264361667,0.014906630779775196,0.05595113593203443,0.49750151504745477,0.02806305121626909,0.4752319338234851,0.15771489941198175,0.0029761262269296556,0.6578947368421053,0.6578947368420969,0.6578947368421131,0.6578947368421086,0.6578947368421146,0.6578947368421106,0.6578947368421647,0.6578947368420982,0.6578947368421119,0.6578947368421202,0.6578947368422614,0.6578947368421211,0.6578947368418103,0.6578947368421155,0.6578947368421048,0.6578947368420887,0.6578947368421116,0.657894736842108,0.6578947368420904,0.6578947368421102,0.657894736842111,0.6578947368421202,0.6578947368420897,0.6578947368421277,0.6578947368420998,0.6578947368421036,0.6578947368421487,0.6578947368420902,0.657894736842116
freetime.m__4,0.04875650959066754,0.3667602701092122,0.1729374201461596,0.1803149480189659,0.2048363787138061,0.003623984875407834,0.737103525365838,0.023685670736217145,0.008419714457123702,0.20469587341144466,0.08381608282972976,0.16962886350903236,0.25731887272718595,0.0952282292662028,0.9102746200484825,0.00026387956678567814,0.7438476338713055,0.05571340539904495,0.3135490278681115,0.27069408795667094,0.20713962850561038,0.14526945459285692,0.0019787428441551064,0.006285356760825979,0.8570342466658183,0.005439023990758925,0.24650955821092363,0.04287047964932401,0.1541846632330221,0.2938634951715753,0.030844589537549188,0.14847930492366673,0.3109636489759471,0.17123620067392356,0.24861617086154608,0.15720494936961424,0.06652498332742447,0.009428914915608192,0.03565182887527897,0.02247517174134956,0.025239768814370414,0.13077001914586667,0.08714744186782103,0.08651644840713411,0.009121046396723476,0.0019048965789505335,0.05507761109059073,0.00043828320073345875,0.02028748241308771,0.0011931536927752406,3.750048591788406e-05,0.0056822713890816575,0.20103595334993998,0.06506568899596038,0.02603763427610982,0.006291273354261704,1.591336290676301e-07,0.022062521327945152,0.0002194659294952078,0.020021676410442283,0.0531706204142698,0.05129658697688835,0.1363651143353332,0.009920422442827011,0.07545138321067625,0.034234822609818444,0.03249054006227429,0.4412472193884673,0.16938127678186773,0.014258793906382869,0.1544551601210371,0.479813712698665,4.70925826764538e-05,0.0002272428472967685,0.09011359534446683,0.3457608215216993,0.2683907221663809,0.16995285151359213,0.018966106928778818,0.657894736842105,0.6578947368421154,0.6578947368421144,0.6578947368421015,0.657894736842116,0.6578947368421012,0.6578947368421001,0.6578947368421038,0.6578947368420889,0.6578947368420912,0.6578947368423069,0.657894736841594,0.6578947368415573,0.657894736842107,0.6578947368421278,0.6578947368421157,0.6578947368420978,0.6578947368421052,0.6578947368420546,0.6578947368420965,0.657894736842104,0.6578947368420642,0.6578947368421205,0.6578947368420457,0.657894736842105,0.6578947368421112,0.6578947368422767,0.6578947368421051,0.6578947368421068
freetime.m__5,1.2690714711981603,0.17251819567288432,0.3582648932230691,1.1635696490162217,0.009089274520771918,0.43895789392176254,1.1387992666763718,0.6437524468825951,0.5645694191853255,0.8599714486913199,0.14582353352695554,2.965231881790075,0.044547162095432184,0.10836051395395928,3.2816639105241947,0.008304918726752882,0.5668764127773318,0.0010544767823739956,1.4387724280930352,0.42542256701634484,0.10184894835489568,1.90646630225044,0.03015852091433042,0.038120066329999425,0.46429559539526927,5.177075022061166,1.3911645651636786,0.035221940210875276,0.5445608028285503,0.016243374308955068,0.3747227975704653,0.732289964293321,0.0864484902727583,1.4913298089450613,0.2965205952729867,0.4026913298346744,0.047941572887598156,0.028210947617474925,0.003503304353014472,0.005993405984903466,0.10415017465243519,0.2605215751324731,0.0001195281541815342,0.2305098942944071,0.16216865527971172,0.008457880352473081,1.5751055619152081,0.00018057150614356738,0.17904551467519378,0.008070434362491283,1.374949732663601,0.7326707222531086,0.03460273951511453,0.03541880122716715,0.11019871778589775,0.08418407804395586,0.1330006243496856,0.005181980727791635,0.5460801921795589,0.0022584536612414207,0.06618838175573226,0.03421332977611588,0.08748947116361515,0.06639461003335448,0.14362635721252823,0.019912756714734314,0.7770887841063221,0.10160903705775312,0.4677333545144779,0.28452605942150144,0.20238833079874458,0.8322275342639008,0.07091490673289935,0.7589236343821332,3.309307384821832,0.2639386595162761,12.750221436088863,2.0513111968250186,2.8365974217616046,0.6578947368421053,0.6578947368421183,0.6578947368420621,0.6578947368420922,0.6578947368421099,0.6578947368420988,0.6578947368422073,0.6578947368421134,0.657894736842102,0.6578947368421023,0.6578947368419291,0.6578947368424365,0.6578947368430373,0.6578947368421134,0.657894736842082,0.6578947368421472,0.6578947368421061,0.6578947368421221,0.6578947368422564,0.6578947368420826,0.6578947368421186,0.6578947368423308,0.6578947368421179,0.6578947368421273,0.6578947368421079,0.6578947368421084,0.6578947368414888,0.6578947368421052,0.6578947368420797
goout.m__1,0.012109090281787398,0.10478448559258617,2.9594817751504134,5.651387610507662,0.011196365301611512,0.10429303288663094,1.0895525151616334,0.09118878300608518,0.9579438021316331,1.716146757158192,3.3288727936502,0.2173849409435501,1.7027979255822279,0.7168271235943358,0.5524447168156023,1.3101655758802182,0.8925168437563888,0.012321542135853392,1.317649878148717,0.567409767229479,2.2139624268029805,1.8219038475203093,1.7229440766842181,0.11552409445881079,0.02901126089098291,0.21401402736586878,3.929044602258897,0.1921595948054226,6.734444629764452,0.6030504110632325,3.272184936428456e-05,1.0742883652242223,1.5067178561570405,0.931296105011078,0.7090017125055511,0.3507309000746146,0.004454167653312833,2.304255743497924,2.344724493658426,1.590334275942194,0.035520679271782735,1.278390631450309,0.004953028507911569,0.4430821878970256,0.004232428216189363,0.3356407391243678,0.011030490509877295,0.006104349580729589,0.1091474987439716,0.10461549568998856,0.0023929493918694866,0.672300754669322,0.45570106563233526,0.01671869597025734,0.007716372101781285,0.011423318349914145,0.00033301631266528586,0.2040423347887262,0.0026887547613944473,0.05933598400677905,0.24494033832913406,0.2930656562387439,0.00022226391743795747,0.2054211794051065,0.1676227380321213,1.839043766367316,0.0174784086172567,1.320928805493869,0.8046337707405369,0.2134372249521112,0.8986334141976184,1.2962271655546882,0.6388225711780189,6.779500403148679,7.066180303725732,1.0694983934432554,4.966773747487039,6.11199610749841,1.7654550438770327,0.6578947368421051,0.6578947368421137,0.6578947368421328,0.657894736842126,0.6578947368421159,0.6578947368420646,0.6578947368419806,0.6578947368420643,0.6578947368420751,0.6578947368421094,0.657894736841679,0.6578947368420393,0.657894736842556,0.6578947368421426,0.6578947368421709,0.6578947368421008,0.6578947368421352,0.6578947368420515,0.6578947368427326,0.657894736842079,0.6578947368420868,0.6578947368418468,0.6578947368421068,0.6578947368419519,0.6578947368421599,0.6578947368421397,0.6578947368414729,0.6578947368420935,0.6578947368421466
goout.m__2,0.1130579016547037,0.12639118197859336,0.2819926621955984,0.003013370903731039,1.3240565226021426,0.006819212013301999,0.01974916807450262,0.52313535673313,0.6864811588777208,0.19142428801446207,0.463638216886051,0.31190288471062805,0.5599678498086089,0.028768381226484393,0.002954612650800067,0.1299331771214774,0.18026334979708508,0.02530887744376547,5.152591958396928e-05,0.0381847279451651,0.6791168458802417,0.36384807527354324,0.0140878000217697,0.1097665924211553,0.14247945442106327,0.41888943079995505,1.2102554394630392,0.3072408786536891,0.3915721119992855,0.0001635114060018507,0.0077196269397481355,0.022040923291963072,1.0210949147829,0.04066050674012358,0.07000905413607537,0.01779877396532905,0.039282877125500236,0.13283489233354367,0.044403336976056765,0.05113118423916241,4.6017398852148076e-05,0.005366737177829856,0.025480038273264793,0.0037535210115503146,0.03877827369909049,0.0067381245578599855,0.03271046631576793,0.01007429796968876,1.0684454202842365e-05,0.028112150776854913,0.01776520183135535,0.027913664944669923,0.07841393218471038,0.0689108710746177,0.06800818773510735,0.0541322892750175,0.02436075090926769,0.11356033018945244,0.0013897010895194376,0.0087983552780719,0.03110888888906733,0.10072862816925258,0.0010335378884407896,0.02476797402452523,0.06708069544675169,0.029775904603254924,0.13730165263592026,0.041992646142511705,0.0004901625855226543,0.18877773439613174,0.12860488128945904,0.04301719080786082,0.29581778047349594,0.28083258232425695,0.1871854796458636,0.07352940493401336,0.167873274496718,0.11045721881936589,6.2325631088928874,0.6578947368421055,0.6578947368421065,0.6578947368421029,0.6578947368421022,0.6578947368421209,0.6578947368421024,0.6578947368420305,0.6578947368421071,0.657894736842127,0.657894736842097,0.6578947368422041,0.6578947368422237,0.6578947368423712,0.6578947368421055,0.6578947368420642,0.6578947368420797,0.6578947368421065,0.6578947368421093,0.6578947368419544,0.6578947368421176,0.6578947368421031,0.6578947368420321,0.6578947368421022,0.6578947368421236,0.6578947368421115,0.6578947368421099,0.6578947368418419,0.6578947368421146,0.6578947368420879
goout.m__3,0.22555702814357953,0.005348378097515256,0.0037154655138177395,0.9622036527342236,0.0003578953450351542,0.0010487158039912874,0.050172948055574595,0.08370812540460615,0.6680460161457051,0.573734900121627,0.15351542124028209,0.0022101408483897306,0.4513745114958551,0.006076261546610004,3.925157072939905e-06,0.8563240990856292,0.05910211871757863,0.005124912604303452,0.11970796100392517,0.07299460109500878,0.2704092916613579,0.2782826171119824,0.144565915170127,0.006235228126529565,0.0036145811647401416,0.1054670931731308,0.0018402091261509612,0.04773672067655219,0.6573923582055964,0.013800426524260235,0.04674440763447902,0.45648570316376486,0.11349010710560613,0.05259982788728289,0.5776636205114977,0.03948866976912187,0.00010421362034120153,0.256953197203901,0.013167876630842948,0.021118017931223938,0.013127661540289647,0.14825961767625803,0.0002562448852179271,0.04367414423042373,0.006243123570686422,0.07367355088918384,0.26861803219522795,0.023263394437266924,0.003412953813767594,0.0038313056774480804,0.07248440624306325,0.06929685566812024,0.007837087320764933,0.23274749446535384,0.03480001933474478,0.002004085258459569,0.021415173970353533,0.018973814464626707,0.032716808923611305,0.007018248686752589,0.0036424212127389617,0.0024908627910856006,0.027966376838238802,0.012570742606826736,0.012926671405407689,0.0009939599886661457,0.16151060460074554,0.007885034040266558,0.0036386975766254173,0.012876528163952735,0.05182860012186727,0.6565919274078554,0.020016679708109403,2.8559308641448786e-05,0.09040858181155953,0.030088725419344143,0.008265248673743035,0.10797551706012991,4.227302996828583,0.6578947368421055,0.6578947368421156,0.6578947368421055,0.6578947368421074,0.6578947368420812,0.6578947368421111,0.6578947368420847,0.6578947368421049,0.6578947368420902,0.6578947368421194,0.6578947368422221,0.6578947368420385,0.6578947368427213,0.6578947368421039,0.6578947368420958,0.6578947368421,0.6578947368421014,0.6578947368421064,0.657894736842301,0.6578947368421069,0.6578947368421062,0.6578947368422206,0.6578947368421016,0.657894736842166,0.6578947368421107,0.6578947368421074,0.6578947368420545,0.657894736842092,0.6578947368421001
goout.m__4,0.012549070786138443,0.9866761160505083,0.23282089358029573,0.4291159900857092,1.3414483149247105,0.0352168397721769,0.08611964291758017,0.33861606074291695,0.03689967632658723,0.6092279081941075,0.2827344413027405,0.09685759785683579,0.010931872829464881,0.06235244376993402,0.1516549539929254,0.7441805687808536,0.02800054737955436,0.0022575758454374995,0.0002335792736976736,0.582171803504582,0.17666590630157622,0.37962300129127,0.43493527808648536,0.14203231776115763,0.1537101605098154,0.0006460261747992186,0.485585178163477,0.13654095199854963,0.49976109229711296,0.0037171657890611724,0.11138445419477183,0.8787309644393105,1.1916501141530748e-05,0.830478875656512,0.7043220145267136,0.7117489281309453,0.021219131689661202,0.07471361937221477,0.06479478925625766,0.08724935355197966,0.03155227290750396,0.06388612658018292,0.013936635516841609,0.07865439754297757,0.03850800305621345,0.41269121009479764,0.07417135116257421,0.00014206902525395101,0.004743389977232536,0.035250898285780013,0.07428720771741111,0.005925254252558936,0.10997485312059804,0.006190128011684839,0.024035576112190316,0.0765118180735244,0.016087365171166126,0.24160113104279204,0.21030715197236566,0.016981049884806785,0.04385260060830332,0.037826583939744994,0.025257955110552368,0.022788153353774664,6.702043961942852e-07,0.11334342260263824,0.0077326152572574055,0.009691455300591142,0.0036308238515093405,0.29672809525640964,0.04702427299410698,3.3282180235113374,0.27599108085090246,0.17165034046768038,0.3757881001611137,1.3062187970341914,0.0005777963623201272,0.006955509778469155,0.2588903508746122,0.6578947368421058,0.6578947368420821,0.6578947368420838,0.6578947368421029,0.6578947368421164,0.6578947368421209,0.6578947368422022,0.6578947368421216,0.657894736842097,0.6578947368420968,0.6578947368420758,0.6578947368415733,0.6578947368417645,0.6578947368421123,0.6578947368421654,0.6578947368421358,0.6578947368420991,0.6578947368421209,0.6578947368419039,0.6578947368421018,0.6578947368421124,0.6578947368421202,0.6578947368421195,0.6578947368421263,0.6578947368421043,0.6578947368420923,0.657894736842577,0.6578947368420979,0.6578947368421156
goout.m__5,2.1880542388412327,0.2982707715933018,0.7509774474703601,0.006786594781200772,0.1203222956084878,0.04799049373648203,0.05488408545106575,0.1230940797127612,0.039770815092244116,0.7128289040350466,0.12419870802139099,0.05616369270645934,0.3359380748836826,0.24147324170989762,0.1333569071732401,0.41694860934465977,0.003464039480914218,0.18654361942502756,0.08292075636451766,0.022440482904380072,0.947129837462243,0.057595218225769615,0.25118596209038946,1.3245465071852087,1.5033815831875832,0.041061390526592,0.00039860346485975174,0.056360111573619795,0.3840572574168439,0.5310716888674449,0.020795872157465062,0.005328240693643878,2.676546877594186,0.643542748037498,0.3222380574920744,0.655847977087689,0.007965719446035802,0.0514581567839925,0.8868347295843558,0.038216940383599345,0.011015741717234765,0.7968315050397905,0.0020828181838329625,0.017789465224606334,0.04583822426520097,0.06263122922731988,1.3115542631892398,0.01222729428884494,0.015460633214110474,0.00038103786739981336,0.5791633328983796,0.2925030407344534,0.011702991168804789,0.46189552820101504,0.020503753651470617,0.020436335185844635,0.061452527623114386,0.14893969348068065,0.057160820020594215,0.08253403208639765,0.13162124044626802,0.004591596911451937,0.005478452991905799,2.8621880496313616e-05,0.15925338144767315,0.23006514319057117,2.3102679125123737,0.006781219071409052,0.04425239133800323,0.18764361264808682,0.053328461142682415,0.0014707495951268702,0.22858575672875342,0.6442169906102221,0.020235536812810304,1.3779425769669036,3.9411850242496307,0.017519157127859866,0.005751399456587275,0.6578947368421048,0.6578947368421351,0.6578947368421221,0.6578947368420992,0.6578947368421015,0.6578947368420945,0.6578947368420445,0.6578947368421,0.6578947368421213,0.6578947368421066,0.657894736842042,0.6578947368421667,0.6578947368413721,0.6578947368421078,0.6578947368421004,0.6578947368421213,0.6578947368420959,0.6578947368421171,0.6578947368420527,0.657894736842094,0.6578947368421243,0.6578947368420764,0.6578947368420922,0.6578947368421079,0.6578947368421125,0.6578947368421099,0.6578947368421364,0.6578947368421069,0.6578947368421011
Dalc.m__1,0.16399420173227003,0.09579027919138458,0.03792745851096313,0.07477414058473027,0.0011759278998410031,0.02040628033759968,0.07100497084943162,0.00256438815287627,0.008692725870205678,0.005425530295007391,0.002751928906126019,0.05187892610129007,0.010079633556612356,0.001798919434566324,0.007253370384961789,0.010639718714054128,0.011527719607846243,0.003643820165268849,0.0029433385454783255,0.0378175766775722,0.0026003256355126053,0.011458496680100912,0.007740518999571364,3.6810275176141064e-05,0.003840314166594692,0.011277510222460343,0.0027391927079911797,0.005694312361847151,0.0029119856388131185,0.009602178254632136,0.0063115328061408545,0.0009869515138452509,0.0688382416970714,0.04828644738700326,0.02857795140082233,0.021586952521616062,0.011958005583037876,0.0022071574205359957,0.0166046365240548,0.0033140256311297994,0.00038293547761572615,0.051662859255972846,3.579408228805639e-07,0.0004277738592035104,0.0057863793556792685,0.006005247229092235,0.010687476995522175,0.00016388543984584815,0.0015510734258340902,0.00010035191455581141,0.0026252767678241512,0.001307845131342058,0.001167374875513393,0.0675166622050981,1.8032446302633413e-06,0.0008231884840775949,0.001023936229060007,0.12657038156313227,0.0073882476521312445,0.026900517244423293,0.004220457266102819,0.009995813273439465,0.0041097057090870165,0.010036111412307529,0.015575384860847731,0.049811331234183034,0.07567161747711597,0.03879410721755467,0.07854839728574087,0.004651001617312796,0.012169983624107067,0.17658611942506958,0.0070888323562409,0.19903114698974936,8.466846616482102e-05,0.034726398643934446,0.025501958722714137,0.012721767539999922,6.049580499924478e-05,0.6578947368421051,0.6578947368421004,0.6578947368421194,0.6578947368420988,0.6578947368421153,0.6578947368421083,0.6578947368421008,0.6578947368421078,0.657894736842114,0.6578947368421088,0.6578947368421966,0.6578947368423204,0.6578947368420884,0.6578947368421089,0.6578947368421265,0.6578947368420988,0.6578947368420988,0.6578947368421035,0.6578947368421432,0.6578947368421021,0.6578947368421048,0.6578947368421206,0.6578947368421123,0.6578947368421167,0.657894736842105,0.6578947368421005,0.6578947368421083,0.6578947368420973,0.657894736842106
